ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
401,36,10,1515.772,799120,3,55.8888,1,0,1,0,0,1,0
402,29,2,254.04,515001,4,12.702,2,948.416,0,0,0,0,1
403,54,28,787.524,491001,1,41.4932,1,1126.244,0,0,1,1,1
404,55,30,330.252,600001,2,16.0892,2,0,0,0,0,0,0
405,61,36,508.08,784001,3,4.234,2,1541.176,0,0,0,0,0
406,36,11,1126.244,462001,1,32.1784,1,2455.72,0,1,1,1,1
407,45,19,1058.5,826001,1,20.3232,1,0,0,0,0,0,0
408,64,40,491.144,814112,1,15.2424,3,0,0,0,0,1,0
409,60,36,753.652,756001,2,23.7104,1,0,0,0,0,1,0
410,49,22,694.376,796321,1,22.60956,2,1058.5,0,0,0,1,0
411,47,23,931.48,826001,2,27.9444,1,0,0,0,0,1,1
412,60,36,457.272,226001,4,19.4764,3,0,0,1,0,0,0
413,45,20,753.652,815301,4,16.0892,3,0,0,0,0,1,0
414,32,7,355.656,571401,3,19.4764,1,0,0,0,0,1,0
415,52,28,347.188,360001,3,16.0892,2,0,0,0,0,0,1
416,35,8,321.784,736101,4,8.468,2,1050.032,0,0,0,1,0
417,40,15,719.78,246149,2,3.3872,1,0,0,0,0,1,0
418,53,29,702.844,814112,4,8.468,2,0,0,0,0,1,0
419,27,0,279.444,160001,4,8.468,3,0,0,0,0,0,0
420,58,33,423.4,160001,4,17.7828,1,0,0,0,0,0,1
421,47,22,491.144,799120,4,30.4848,3,0,0,0,0,1,1
422,28,3,973.82,786001,4,26.2508,2,0,1,0,0,0,0
423,46,20,1227.86,395003,2,53.3484,1,0,0,1,1,1,0
424,43,19,1363.348,753001,2,63.51,1,0,0,0,0,0,0
425,56,30,321.784,786001,1,1.6936,1,0,0,0,0,0,0
426,28,3,237.104,452001,4,6.7744,1,0,0,0,0,1,0
427,42,18,635.1,194101,3,19.73044,1,0,0,0,0,0,1
428,32,7,296.38,799120,3,11.0084,1,982.288,0,0,0,0,1
429,62,38,203.232,160001,2,8.468,1,982.288,0,0,0,0,1
430,37,13,660.504,571401,4,0.8468,2,0,0,0,0,1,0
431,51,26,956.884,607001,1,11.0084,3,1363.348,0,0,0,1,0
432,39,13,635.1,834001,3,17.7828,1,1896.832,0,0,0,1,0
433,43,17,770.588,784001,1,48.2676,1,0,0,0,0,1,0
434,52,28,262.508,175101,4,1.6936,1,1193.988,0,0,0,1,1
435,30,6,381.06,500001,1,15.2424,2,0,0,0,0,1,0
436,52,26,677.44,791111,3,6.7744,1,0,0,0,0,0,0
437,61,35,423.4,395003,3,11.8552,3,948.416,0,0,0,1,0
438,36,9,262.508,175101,4,8.468,2,0,0,1,0,1,0
439,58,32,956.884,470001,2,32.1784,2,1007.692,1,0,1,1,1
440,47,23,245.572,132103,4,5.0808,1,0,0,0,0,1,0
441,64,39,499.612,842001,2,12.702,1,1177.052,0,0,0,1,0
442,52,27,364.124,127021,1,11.0084,2,0,0,1,0,1,0
443,58,28,1033.096,152101,1,25.404,3,973.82,1,0,0,1,0
444,48,24,245.572,492001,1,8.468,1,0,0,0,0,0,0
445,64,40,770.588,440001,2,0,3,0,0,0,0,1,1
446,58,32,550.42,673001,3,18.6296,3,0,0,0,0,1,0
447,47,23,186.296,736101,1,8.468,1,0,0,0,0,0,1
448,49,23,601.228,457001,1,11.8552,3,0,0,0,0,0,0
449,31,4,508.08,273001,4,16.936,2,0,0,0,0,1,1
450,61,37,508.08,244001,3,16.936,3,0,0,0,0,1,0
451,51,25,584.292,744101,1,2.5404,1,0,0,0,0,1,1
452,28,-2,406.464,620001,2,14.819,3,753.652,0,0,0,1,0
453,39,13,177.828,784001,3,1.6936,2,0,0,0,0,0,0
454,54,28,448.804,209625,4,23.7104,2,0,0,1,0,0,0
455,50,24,245.572,620001,3,7.6212,3,0,0,0,0,0,0
456,30,4,508.08,762001,4,18.6296,2,0,0,0,0,1,0
457,64,39,355.656,395003,3,4.234,2,982.288,0,0,0,1,0
458,29,3,584.292,800001,3,2.5404,3,0,0,0,0,0,0
459,48,24,169.36,769001,1,8.468,1,0,0,0,0,1,1
460,35,10,1693.6,248140,2,25.404,1,3878.344,0,0,0,0,0
461,60,36,1193.988,380001,2,17.7828,1,0,0,0,0,1,1
462,55,30,685.908,509001,2,31.3316,1,0,0,1,0,0,0
463,29,4,1549.644,395003,3,70.2844,3,0,1,0,0,1,0
464,48,22,1261.732,176001,2,46.574,2,0,1,1,1,1,0
465,43,19,702.844,263001,4,30.4848,3,0,1,0,0,0,1
466,66,42,296.38,452001,1,16.0892,2,1456.496,0,0,0,1,0
467,25,0,110.084,781001,2,7.6212,3,0,0,0,0,1,0
468,45,20,330.252,580001,1,20.3232,1,0,0,0,0,0,1
469,34,10,177.828,403601,1,4.234,3,0,0,0,0,1,0
470,48,23,84.68,799203,2,5.9276,3,0,0,0,0,1,1
471,32,6,711.312,473001,4,15.2424,2,0,0,0,0,0,0
472,50,24,254.04,152101,4,0.8468,1,1363.348,0,0,0,1,1
473,43,19,262.508,500001,4,2.5404,1,1321.008,0,0,0,1,0
474,64,39,1541.176,628001,1,10.1616,2,4631.996,1,0,0,1,0
475,60,34,965.352,620001,2,58.4292,1,0,0,0,0,1,0
476,43,19,1287.136,799203,3,51.6548,2,0,1,0,0,0,0
477,60,34,448.804,282001,1,6.7744,2,0,0,1,0,0,1
478,64,39,203.232,313001,4,3.3872,2,660.504,0,0,0,1,0
479,44,20,1270.2,751001,2,27.9444,1,0,0,0,0,0,1
480,60,36,1117.776,360001,2,50.808,1,3979.96,0,0,0,1,1
481,54,29,575.824,147001,3,13.5488,3,0,0,0,0,1,1
482,33,9,448.804,799001,1,10.1616,1,0,0,0,0,0,1
483,56,32,1464.964,302001,1,38.9528,2,745.184,1,0,1,1,0
484,29,5,254.04,759001,3,8.468,2,0,0,0,0,0,0
485,25,1,956.884,682001,2,1.6936,1,0,0,0,0,1,1
486,60,34,127.02,744104,1,6.7744,2,0,0,0,0,1,0
487,55,30,711.312,262701,2,31.3316,1,2574.272,0,1,0,1,0
488,39,13,745.184,524001,4,11.8552,2,0,0,0,0,1,1
489,37,13,364.124,194101,3,23.7104,1,0,0,0,0,1,0
490,53,28,364.124,797001,2,17.7828,3,0,0,0,1,1,1
491,34,10,762.12,442001,2,22.8636,1,0,0,0,0,1,0
492,42,18,287.912,781001,4,2.5404,1,880.672,0,1,0,1,0
493,60,36,321.784,380001,4,11.0084,1,0,0,0,0,1,0
494,50,24,1464.964,521001,1,8.468,1,0,0,0,0,1,1
495,41,17,1354.88,452001,2,67.744,1,0,0,0,0,1,0
496,25,0,372.592,848101,4,5.0808,2,0,0,0,0,1,1
497,50,24,702.844,244001,2,3.3872,3,0,0,0,0,1,0
498,48,22,795.992,791104,4,22.0168,3,0,0,0,0,1,0
499,32,8,364.124,160001,1,17.7828,3,0,0,0,0,0,1
500,50,25,355.656,431001,3,14.3956,2,0,0,0,0,1,0
501,59,33,287.912,713101,2,2.5404,1,0,0,0,0,0,0
502,50,26,330.252,110001,3,16.0892,2,0,0,0,0,1,0
503,44,19,592.76,796001,1,0.8468,2,0,0,0,0,0,0
504,31,5,330.252,127021,4,15.2424,3,1566.58,0,0,0,0,1
505,40,10,372.592,799120,3,16.936,3,0,0,0,0,1,0
506,36,12,584.292,785621,3,26.2508,2,0,1,0,0,1,0
507,51,25,372.592,482001,3,7.6212,3,0,0,0,0,0,0
508,64,40,270.976,470001,3,0.8468,3,0,0,0,0,1,0
509,47,22,127.02,815301,2,5.9276,3,0,0,0,0,0,0
510,52,28,999.224,342001,2,57.5824,1,948.416,0,0,0,1,0
511,51,26,525.016,759001,1,11.0084,2,1871.428,0,0,0,1,0
512,31,5,694.376,125001,4,18.6296,2,0,0,0,0,0,0
513,39,14,457.272,248140,3,25.404,1,914.544,0,0,0,0,1
514,30,6,406.464,791102,1,17.7828,3,0,0,0,0,0,0
515,27,1,626.632,452001,3,2.5404,3,0,0,0,0,1,0
516,41,16,956.884,522001,1,8.468,3,1786.748,0,0,0,0,1
517,53,27,685.908,452001,3,14.3956,2,0,0,0,0,0,0
518,54,27,364.124,518001,3,8.468,2,1431.092,0,0,0,0,0
519,28,4,287.912,822101,1,15.2424,2,0,0,0,0,1,0
520,34,9,406.464,721301,1,21.17,3,889.14,0,0,0,1,0
521,61,37,457.272,582101,4,10.1616,2,1092.372,0,0,0,1,1
522,48,24,635.1,721301,4,11.8552,2,0,0,0,0,1,0
523,36,11,609.696,691001,1,23.7104,1,1896.832,0,0,0,0,0
524,56,31,330.252,132103,4,7.6212,1,0,0,0,0,0,0
525,24,-1,635.1,413001,4,1.6936,1,0,0,0,0,1,0
526,64,38,668.972,516001,2,23.7104,1,1515.772,0,0,0,0,0
527,26,2,1735.94,134003,1,53.60244,1,2294.828,0,0,0,0,1
528,33,8,550.42,411001,2,0.8468,1,753.652,0,0,0,1,0
529,64,39,1033.096,173001,4,1.6936,1,3200.904,1,0,0,1,0
530,39,15,694.376,141001,1,6.7744,2,0,0,0,0,1,0
531,54,30,177.828,741001,2,1.6936,1,0,0,0,0,0,1
532,32,6,423.4,799001,4,17.7828,3,0,0,1,1,1,1
533,62,37,330.252,495001,2,23.7104,1,956.884,0,0,1,1,1
534,27,2,855.268,713101,1,16.0892,1,0,0,0,0,0,0
535,53,28,347.188,590001,2,5.0808,3,0,0,1,0,0,0
536,51,25,1117.776,793001,1,2.5404,1,0,0,0,0,1,0
537,25,-1,364.124,411001,3,20.3232,2,1490.368,0,0,0,1,0
538,44,20,1109.308,769001,1,41.4932,3,0,1,0,0,1,0
539,31,5,93.148,396230,1,3.3872,2,643.568,0,0,0,0,1
540,57,32,177.828,470001,1,2.5404,3,990.756,0,0,0,0,0
541,25,-1,923.012,442001,4,19.4764,3,2658.952,0,0,0,1,0
542,30,6,1193.988,796321,2,36.66644,1,0,0,0,0,0,0
543,40,14,685.908,134003,3,0.8468,1,0,0,0,0,1,0
544,63,38,457.272,751001,3,20.3232,1,762.12,0,0,0,0,1
545,35,10,1388.752,173001,2,66.0504,1,0,0,0,0,1,0
546,43,19,237.104,411001,4,2.5404,1,736.716,0,0,0,0,0
547,27,2,575.824,335001,3,22.0168,3,1719.004,0,1,0,0,0
548,44,14,372.592,482001,3,16.936,3,1524.24,0,1,1,1,1
549,49,23,516.548,201001,1,11.8552,3,0,0,0,0,1,1
550,61,36,296.38,506001,3,11.0084,2,0,0,0,0,0,1
551,60,34,457.272,769001,3,2.5404,2,0,0,0,0,1,1
552,59,34,118.552,452001,1,0.8468,1,0,0,0,0,1,1
553,28,3,440.336,800001,4,18.6296,1,1947.64,0,0,0,1,0
554,52,28,855.268,851101,2,2.5404,1,0,0,0,0,0,0
555,28,2,1261.732,795001,2,60.9696,1,0,0,0,0,1,0
556,34,8,296.38,263001,4,6.7744,1,1160.116,0,0,1,1,1
557,60,34,177.828,470001,3,2.5404,3,1092.372,0,0,0,1,0
558,39,15,999.224,759001,2,16.0892,1,0,0,0,0,0,1
559,30,5,321.784,607001,4,16.936,2,0,0,1,0,0,0
560,49,25,203.232,854105,4,1.6936,1,1168.584,0,0,0,1,0
561,43,18,499.612,781001,1,31.3316,3,0,0,0,0,1,0
562,63,33,347.188,134003,4,14.14156,3,0,0,0,0,1,0
563,28,3,719.78,123401,1,6.7744,2,0,0,0,0,1,1
564,51,27,101.616,123401,4,8.468,1,0,0,0,0,1,0
565,33,7,270.976,246149,1,5.0808,3,1287.136,0,0,0,0,0
566,55,29,668.972,457001,3,6.7744,1,0,0,0,0,1,0
567,53,28,1481.9,331001,3,30.4848,3,0,1,0,1,1,1
568,34,8,237.104,403802,3,7.6212,1,0,0,0,0,0,0
569,34,9,347.188,122001,2,0.8468,1,1363.348,0,0,0,1,1
570,40,14,592.76,151001,3,17.7828,1,1566.58,0,0,0,0,0
571,49,25,1363.348,797112,3,55.042,2,4106.98,1,1,1,0,0
572,35,9,448.804,470001,4,18.6296,2,0,0,0,0,1,0
573,39,15,1083.904,495001,1,28.7912,1,0,0,0,0,0,0
574,55,28,423.4,440001,3,8.468,2,0,0,0,0,1,1
575,29,5,677.44,246149,2,16.936,2,0,0,0,0,1,1
576,54,30,787.524,791111,1,22.8636,2,0,0,0,0,1,0
577,25,-1,406.464,686001,3,2.5404,3,0,0,0,0,0,1
578,52,28,1261.732,821115,2,57.5824,1,0,0,0,0,1,0
579,46,19,414.932,530017,3,21.17,2,0,0,0,0,1,1
580,57,33,745.184,262701,1,22.8636,2,0,0,0,0,1,0
581,52,22,186.296,209625,4,3.3872,3,0,0,0,0,1,1
582,28,3,465.74,734001,4,18.6296,1,0,0,0,0,1,1
583,44,18,609.696,799001,1,5.9276,3,1312.54,0,0,0,0,0
584,24,-1,321.784,500001,2,14.3956,2,0,0,0,0,1,0
585,40,16,965.352,482001,1,28.7912,1,2540.4,0,0,0,1,0
586,34,4,702.844,342001,4,33.872,3,0,0,0,0,1,0
587,39,14,855.268,582101,2,3.3872,1,0,0,0,0,1,1
588,50,24,795.992,492001,1,41.4932,1,2303.296,0,0,0,1,0
589,41,17,338.72,628001,2,21.17,1,0,0,0,1,1,1
590,31,7,1083.904,282001,1,50.808,1,0,0,0,0,0,0
591,29,3,330.252,262701,4,17.7828,3,0,0,0,0,1,0
592,30,5,431.868,515001,1,8.468,1,0,0,0,0,1,0
593,44,20,668.972,797109,4,16.936,3,0,0,1,1,1,1
594,33,7,406.464,470001,4,18.6296,2,0,0,0,0,1,0
595,50,26,719.78,176001,1,0,1,1219.392,0,0,0,0,0
596,42,18,347.188,854105,1,15.2424,1,795.992,0,0,0,1,0
597,48,22,1287.136,673001,1,29.638,3,0,1,0,0,1,0
598,24,-2,1058.5,403721,2,60.9696,1,0,0,1,0,0,1
599,56,31,93.148,851101,2,1.6936,3,762.12,0,0,0,0,0
600,28,4,872.204,791104,2,21.17,1,0,0,0,0,1,1
601,56,30,1193.988,799120,2,4.234,1,0,0,0,0,1,0
602,58,32,321.784,734001,1,11.8552,1,0,0,0,0,1,1
603,29,5,1143.18,785621,2,5.0808,1,0,0,0,0,0,0
604,63,38,237.104,713101,2,4.234,2,753.652,0,0,0,1,0
605,28,3,592.76,795133,4,18.6296,1,2032.32,0,0,0,0,1
606,57,31,347.188,364001,1,1.6936,1,0,0,0,0,1,1
607,34,8,685.908,331001,3,7.6212,2,1761.344,0,0,0,1,0
608,28,3,1439.56,799001,1,0.8468,3,0,1,0,0,0,0
609,27,2,465.74,686001,4,14.3956,2,0,0,0,0,1,0
610,37,11,203.232,848101,4,12.702,3,0,0,0,0,0,0
611,52,28,685.908,302001,3,15.2424,2,2328.7,0,0,0,0,0
612,49,23,270.976,624001,4,15.2424,1,702.844,0,0,0,0,0
613,65,40,1092.372,273001,1,11.0084,1,0,0,0,0,1,1
614,60,35,914.544,673001,1,7.6212,1,0,0,1,0,0,0
615,37,12,1524.24,363001,1,72.8248,1,0,0,0,0,1,1
616,63,37,1177.052,737101,2,58.4292,1,0,0,0,0,0,0
617,40,14,279.444,342001,2,11.8552,3,0,0,0,0,1,1
618,46,20,626.632,751001,4,22.0168,3,0,0,0,0,1,0
619,63,37,355.656,302001,2,5.9276,3,973.82,0,0,0,1,0
620,57,27,618.164,457001,1,25.404,3,0,0,0,0,0,0
621,33,8,973.82,395003,4,24.5572,2,0,1,0,0,1,0
622,41,17,965.352,244001,2,15.2424,2,0,0,0,0,1,0
623,41,17,779.056,424001,2,16.0892,1,1109.308,0,0,0,1,0
624,44,19,287.912,795001,1,2.5404,3,660.504,0,0,0,1,0
625,33,6,457.272,262701,2,14.14156,2,1033.096,0,0,0,1,0
626,52,28,541.952,737103,2,8.468,3,1786.748,0,0,0,1,0
627,30,6,355.656,814112,1,1.6936,3,846.8,0,0,0,0,1
628,45,19,592.76,688001,3,17.7828,1,0,0,0,0,1,0
629,49,24,431.868,686001,1,11.0084,2,0,0,0,0,0,0
630,45,19,601.228,335001,4,24.5572,1,1846.024,0,0,1,1,1
631,32,7,296.38,769001,3,11.0084,1,914.544,0,0,0,0,1
632,45,18,338.72,751001,3,8.468,2,0,0,0,0,1,0
633,57,32,1397.22,248140,4,22.8636,3,0,1,0,0,1,0
634,61,31,152.424,431001,1,12.702,3,0,0,0,0,1,1
635,57,31,270.976,431001,3,11.8552,1,0,0,1,1,1,1
636,60,35,296.38,680001,3,1.6936,1,1431.092,0,0,0,1,0
637,40,16,1016.16,791111,2,51.6548,1,1659.728,0,0,0,1,0
638,53,28,262.508,751001,4,0.8468,3,0,0,0,0,1,0
639,42,16,296.38,799120,3,12.702,1,0,0,0,0,0,0
640,62,36,270.976,122001,2,1.6936,3,0,0,0,0,1,1
641,43,18,719.78,503001,1,31.3316,3,2769.036,0,1,0,1,0
642,35,10,1177.052,403802,2,66.0504,1,0,0,0,0,0,0
643,50,24,872.204,209625,1,2.5404,1,0,0,0,0,1,0
644,45,21,1287.136,628001,2,11.8552,1,0,0,0,0,1,0
645,52,27,279.444,796470,2,16.936,2,0,0,0,0,1,0
646,35,9,711.312,799001,4,18.6296,2,2726.696,0,0,0,0,0
647,58,33,516.548,509001,4,14.3956,1,0,0,0,0,0,0
648,62,38,541.952,744101,4,18.6296,1,1041.564,0,1,1,1,1
649,50,25,287.912,250001,1,11.0084,2,0,0,0,0,1,0
650,25,-1,694.376,682001,4,17.7828,3,0,0,0,0,1,0
651,47,22,1033.096,123401,1,43.1868,3,1380.284,1,1,0,0,0
652,28,4,491.144,194302,3,12.702,1,1109.308,0,0,0,0,0
653,34,9,779.056,495223,1,23.7104,1,0,0,0,0,1,0
654,49,23,660.504,403001,2,20.3232,2,1735.94,0,0,0,0,1
655,54,29,1092.372,796321,4,35.5656,3,0,1,0,0,0,0
656,50,25,110.084,364001,2,5.9276,3,0,0,0,0,0,0
657,37,11,685.908,762001,1,23.7104,3,1227.86,0,0,0,0,0
658,38,8,194.764,799203,1,5.67356,3,0,0,0,0,0,0
659,52,26,296.38,682001,3,7.6212,3,0,0,0,0,0,0
660,63,39,668.972,688001,4,14.3956,2,0,0,0,0,1,1
661,39,14,1397.22,143001,2,27.9444,1,0,0,0,0,1,0
662,63,38,440.336,335001,2,23.7104,1,0,0,0,0,1,0
663,65,41,1566.58,713101,3,16.936,2,0,1,0,0,0,0
664,46,20,414.932,246149,3,18.6296,2,0,0,0,0,0,0
665,54,30,541.952,194101,1,15.2424,3,1922.236,0,0,0,0,1
666,54,24,516.548,793001,4,16.936,3,0,0,1,0,1,0
667,52,26,948.416,580001,1,20.3232,1,0,0,1,1,1,1
668,63,39,609.696,831001,3,16.936,3,1608.92,0,1,0,1,0
669,66,41,152.424,134003,3,4.234,1,0,0,0,0,0,0
670,56,29,347.188,424001,4,21.17,2,0,0,0,0,0,0
671,23,-1,516.548,607001,4,22.0168,1,2023.852,0,0,0,1,0
672,65,41,889.14,815301,1,25.404,2,2387.976,1,1,1,1,0
673,51,27,194.764,797001,1,1.6936,1,0,0,0,0,1,0
674,34,10,186.296,246149,1,4.234,3,719.78,0,0,0,0,0
675,49,23,499.612,248001,3,17.7828,1,0,0,0,0,0,0
676,29,2,279.444,831001,1,16.936,2,1354.88,0,0,0,0,0
677,47,23,93.148,795133,1,7.6212,3,872.204,0,0,0,0,1
678,46,21,1727.472,851101,2,23.7104,1,0,0,0,0,1,0
679,52,27,516.548,736101,4,15.2424,3,1752.876,0,0,0,0,0
680,55,31,872.204,560001,3,15.2424,2,3082.352,0,0,0,0,0
681,61,36,431.868,273001,3,12.702,1,0,0,0,0,0,1
682,34,9,1388.752,737103,1,50.808,3,0,1,0,0,1,0
683,58,34,101.616,262701,1,0.8468,2,0,0,0,0,0,1
684,40,16,694.376,123401,1,30.4848,2,0,0,0,0,0,0
685,43,17,1388.752,784001,1,20.3232,1,3802.132,0,0,0,1,0
686,35,8,406.464,769001,2,14.14156,2,0,0,0,0,1,0
687,24,-1,321.784,721301,4,5.0808,2,0,0,0,0,1,0
688,48,22,550.42,151001,2,12.702,2,0,0,0,0,1,0
689,44,20,601.228,641001,4,16.0892,1,1752.876,0,0,0,1,0
690,54,30,152.424,563101,1,2.5404,1,0,0,1,1,1,0
691,59,34,440.336,424001,2,13.5488,3,635.1,0,0,0,1,0
692,45,18,406.464,795114,3,21.17,2,956.884,0,0,0,1,1
693,26,2,254.04,822101,1,8.468,3,939.948,0,0,0,0,0
694,40,15,338.72,753001,2,18.6296,3,906.076,0,0,0,1,0
695,32,7,948.416,250001,1,32.1784,1,685.908,0,0,0,1,0
696,29,4,973.82,734001,1,16.0892,1,0,0,0,0,0,0
697,51,27,533.484,791113,2,8.468,3,694.376,0,0,0,1,0
698,42,17,719.78,125001,1,31.3316,3,0,0,0,0,1,0
699,64,38,499.612,797112,1,21.17,3,1862.96,0,0,0,0,0
700,44,20,575.824,785001,1,6.7744,3,770.588,0,0,0,0,0
701,37,11,711.312,134003,2,15.2424,1,0,0,0,0,1,1
702,44,19,525.016,737101,3,6.7744,3,0,0,0,0,0,1
703,35,9,923.012,590001,3,33.872,1,0,1,0,0,0,0
704,41,17,1193.988,814112,2,64.3568,1,779.056,0,0,0,0,0
705,56,32,1092.372,560001,1,62.6632,1,0,0,0,0,0,0
706,62,36,254.04,600001,3,5.9276,2,0,0,0,0,1,0
707,58,34,1253.264,250001,1,39.7996,1,0,0,0,0,1,0
708,47,20,211.7,700001,3,5.67356,2,0,0,0,0,1,1
709,35,10,177.828,821115,3,11.0084,1,973.82,0,0,0,0,0
710,29,4,609.696,799001,4,18.6296,1,0,0,0,0,1,0
711,43,17,499.612,834001,3,7.6212,3,736.716,0,0,0,1,1
712,62,37,702.844,744104,3,15.2424,2,1583.516,0,1,0,0,0
713,41,16,84.68,744104,2,2.5404,2,0,0,0,0,1,0
714,34,9,711.312,795114,3,5.0808,2,0,0,0,0,1,0
715,50,23,829.864,194101,3,16.936,2,0,0,0,0,0,0
716,47,23,270.976,762001,1,8.468,1,0,0,1,1,1,1
717,29,5,262.508,342001,4,3.3872,2,1363.348,0,0,0,1,1
718,59,34,795.992,563101,3,4.234,1,0,0,0,0,0,1
719,56,31,177.828,769001,2,1.6936,3,1160.116,0,0,1,1,1
720,61,35,931.48,796001,3,37.2592,1,0,0,1,0,1,0
721,58,32,321.784,403601,1,18.6296,3,0,0,0,0,0,0
722,49,24,330.252,335001,1,11.8552,3,0,0,0,0,1,0
723,45,21,1117.776,848101,3,10.1616,2,0,1,0,1,1,1
724,50,24,516.548,246149,4,22.0168,1,0,0,0,0,1,0
725,64,38,779.056,190001,1,16.936,1,0,0,0,0,1,0
726,39,15,1007.692,854105,2,51.6548,1,0,0,0,0,0,0
727,58,33,448.804,753001,4,17.7828,1,0,0,0,0,1,0
728,62,37,152.424,342001,3,11.0084,2,0,0,0,0,1,0
729,45,20,965.352,680001,2,37.2592,2,0,1,0,0,0,0
730,58,28,762.12,363001,1,25.404,3,0,0,0,0,0,1
731,43,18,1185.52,721301,1,59.276,1,1735.94,0,0,0,1,0
732,28,3,762.12,494001,2,27.9444,1,0,0,0,0,1,1
733,26,1,719.78,700001,1,16.0892,1,0,0,0,0,1,0
734,49,24,677.44,841301,1,10.1616,1,0,0,0,0,1,0
735,66,42,448.804,815301,2,9.3148,1,0,0,0,0,1,1
736,33,7,414.932,473001,4,18.6296,2,0,0,0,0,1,0
737,61,35,1287.136,753001,3,27.9444,3,0,1,0,0,1,0
738,64,37,1168.584,160001,2,23.7104,2,0,1,0,0,1,0
739,36,10,677.44,826001,4,18.6296,2,0,0,0,0,1,0
740,49,23,694.376,262701,2,20.3232,2,0,0,0,0,0,0
741,52,27,1651.26,533101,1,68.5908,1,0,0,0,0,0,0
742,61,37,186.296,491001,1,10.1616,3,0,0,0,0,1,0
743,32,6,685.908,799203,1,21.17,1,0,0,0,0,1,0
744,61,37,338.72,563101,4,18.6296,1,0,0,1,1,1,1
745,45,20,1304.072,560001,2,23.7104,1,0,0,1,0,1,0
746,30,4,414.932,424001,3,9.3148,2,0,0,0,0,0,1
747,62,37,719.78,175101,4,28.7912,2,0,0,0,0,1,0
748,57,32,177.828,518001,3,0.8468,2,0,0,1,1,1,0
749,41,17,118.552,500001,1,8.468,1,0,0,0,0,0,0
750,58,34,508.08,148001,4,13.5488,2,0,0,0,0,0,1
751,29,5,1168.584,360001,2,36.66644,1,0,0,0,0,1,0
752,53,28,829.864,360001,1,11.0084,3,3006.14,0,0,0,1,0
753,64,39,186.296,424001,4,5.0808,2,0,0,0,0,0,0
754,49,23,414.932,799001,1,10.1616,2,0,0,0,0,1,1
755,38,14,863.736,194101,2,16.0892,1,0,0,0,1,1,1
756,56,30,381.06,411001,4,5.9276,2,0,0,0,0,0,1
757,56,31,694.376,793001,4,11.0084,3,0,0,0,0,1,0
758,52,28,685.908,785001,3,15.2424,2,0,0,1,0,0,0
759,64,39,296.38,782001,1,12.702,2,0,0,1,0,0,0
760,53,28,499.612,736101,2,16.0892,2,0,0,0,0,1,0
761,29,3,440.336,302001,3,9.3148,2,0,0,0,0,1,0
762,48,24,711.312,127021,3,5.9276,1,1405.688,0,0,0,1,0
763,32,6,719.78,769001,1,22.8636,2,846.8,0,0,0,1,0
764,54,28,550.42,457001,1,1.6936,1,0,0,0,0,0,1
765,37,13,753.652,482001,2,14.3956,2,2658.952,0,0,0,0,1
766,47,21,923.012,799203,4,15.2424,1,0,1,0,0,0,0
767,37,12,685.908,263001,1,23.7104,1,0,0,0,0,0,0
768,64,39,321.784,363001,1,9.3148,3,914.544,0,0,0,0,0
769,43,19,609.696,313001,2,14.3956,1,0,0,0,0,1,0
770,33,6,660.504,141001,4,16.936,2,1007.692,0,1,0,1,0
771,26,2,1456.496,786001,2,58.4292,2,0,1,0,0,1,0
772,42,18,601.228,507101,3,19.73044,1,897.608,0,1,0,1,0
773,54,28,1397.22,785621,1,34.7188,3,0,1,0,1,1,1
774,41,16,1016.16,403601,2,33.0252,1,0,0,0,0,1,1
775,55,29,330.252,396230,1,1.6936,1,0,0,0,0,0,1
776,65,39,194.764,141001,3,5.9276,2,0,0,0,0,0,1
777,50,26,1143.18,395003,2,38.9528,3,770.588,1,0,0,1,0
778,55,31,101.616,781001,2,1.6936,1,643.568,0,0,0,1,1
779,62,36,779.056,302001,2,5.9276,2,0,0,0,0,1,0
780,53,28,1625.856,518001,2,54.1952,3,0,1,0,0,0,0
781,32,7,355.656,795133,4,6.7744,1,0,0,0,0,1,1
782,56,32,1337.944,395003,3,31.3316,3,0,1,0,0,1,0
783,54,30,1642.792,851101,3,50.808,3,4970.716,1,1,1,1,1
784,44,20,1354.88,331001,2,64.3568,1,0,0,1,0,0,0
785,48,22,829.864,424001,2,53.3484,1,0,0,0,0,0,0
786,46,22,1388.752,403721,2,64.3568,1,0,0,0,1,1,1
787,45,21,355.656,605001,2,21.17,1,0,0,1,0,1,0
788,45,15,1710.536,364001,3,84.68,3,0,1,0,0,0,0
789,58,34,84.68,321001,4,5.9276,1,0,0,0,0,0,0
790,29,3,262.508,442001,4,2.5404,2,0,0,0,0,1,0
791,55,30,491.144,143001,4,7.6212,1,0,0,0,0,1,1
792,55,29,550.42,363001,4,23.7104,2,0,0,0,0,1,0
793,41,16,829.864,721301,1,33.872,3,0,0,0,0,0,1
794,24,-2,1270.2,143001,2,16.936,1,0,0,0,0,1,0
795,54,29,372.592,364001,2,19.4764,3,0,0,0,0,1,0
796,57,32,127.02,363001,2,1.6936,3,0,0,0,0,0,1
797,30,6,694.376,123401,2,21.17,1,0,0,0,0,0,0
798,42,17,516.548,851101,3,4.234,3,0,0,0,0,1,0
799,29,2,321.784,580001,1,16.936,2,0,0,0,0,0,0
800,29,3,330.252,302001,4,17.7828,3,0,0,0,0,1,0
